id,name,street_name,street_number,zip_code,long,lat,opening_hours,is_building,feature_vector,source
1874,Art Galerie Richter,,,,13.3165201,52.5006198,,f,,osm:tourism-node(3831446189)
1877,R & R Galerie,,,,13.3245457,52.5035587,,f,,osm:tourism-node(3861765074)
1878,Galerie Torstraße - Popup Shop,Torstraße,161,10115,13.3962312,52.5292588,,f,,osm:tourism-node(3874869057)
1879,Galerie Eigenheim,,,,13.3888443,52.5267893,Tu-Su,f,,osm:tourism-node(4022570233)
1880,Neue Gesellschaft für bildende Kunst,Oranienstraße,25,10999,13.4208807,52.5010849,,f,,osm:tourism-node(4030313976)
1822,Cosmonaut,,,,13.4229686,52.4997310,,f,"[0.5546684700291421,0.5561484848217342,1.3019362062877056,-2.6556216662131065,0.9255598364059944,-2.341180522877162,-2.640722147380302,-0.9054611927518252,1.5233364597155004,-0.8696338702120359,1.5655226255777497,0.35198993606200507,-0.6051614023066877,-0.6956831908053169,1.8195559320055565,0.3816267811606069,-0.7400340797659601,1.941243394060537,0.9852583311439819,-0.30098974950894364,0.8572374634788139,23.39172162192829,1.5974945734661834,-0.19652297025192825,-0.49594811893825186,0.9758523965082798,-1.1742801404965404,-0.36051055434106855,-0.17740679314776361,0.46535380366968104,2.5973322555839906,0.5720242267944805,-0.9141771843032084,-2.83233292962258,1.3294140134821273,2.33154123165801,-3.421886503332956,-0.35638476610013353,-1.2407622539616856,-0.7191043820788585,-1.6528793797214956,1.1387239850643458,0.025021143035382335,-0.013669610510200297,0.4465618703385321,0.9640742187352757,1.985939187227283,-3.419350105418567,-0.04035460328868248,2.6571508733636033,-0.8372531668688847,-0.6887523161470616,-1.8514141111864928,1.0266761213237128,1.071021670894078,-1.1015975141076235,0.9131528109086176,-0.07565587820478899,-0.8102248521364557,1.21835755686937,-1.1186574347865625,0.3172026142777683,-2.9427903276004668,-1.2404303800725638,-0.3582286667540578,-1.270306408973716,0.3281990346510029,0.06026053834367936,-0.8239639660034572,0.3920927673004947,1.3810404414724557,1.7292404779085278,2.7990540807730473,1.3332178477804146,-1.2192119904881076,1.379251717495872,-0.3715907357544507,-2.2006394862361436,-1.7056549169788044,-1.4422919008527688,0.3017711686331346,-0.27627878111433374,-1.6169571939114655,1.3912794817613616,1.1952130978900886,0.5489706695354944,0.37169296016632214,0.6895102496813278,6.289067285622972,-2.293403456029043,0.32410474140809903,-0.5958587955576587,-0.5750073490521509,-0.08869556669575424,-1.6502753173785287,1.1009347320407068,-0.9653695550566259,-1.6172197360847842,0.23413153237598186,1.634453099545282,1.6276823983093323,-0.641216740017354,-1.8891307173571597,1.512889177209732,-1.8404720916660817,-3.0256185411306524,0.5389508878882495,5.1931913002798655,-0.09588183634206666,-0.39588275264587625,1.0814934094718933,-3.522803645208747,4.474500477597176,-1.1506319056621925,-1.405706352003593,1.2701265490969453,-1.674514017961555,-0.771174166119232,-1.894042879591067,-0.39567161307363247,0.4329677388700923,-0.5432221625032978,1.627419142256062,-1.057254496712401,0.04168428899727225,-3.1701430295024364,-0.6436014295420629,1.712025500764262,2.47253622655482,-1.4499847347995931,-1.0865405779167925,0.2475619989702571,1.9228835059973999,-0.7245942012756624,1.4658235267779085,2.0736270367022605,1.7481915934919612,2.2733530038326504,-3.1805446251737584,1.8199214828184327,0.522873040723767,1.446555621500532,0.5808568311718822,0.5534601441881695,8.60142064603448,0.8634687774868007,-3.944183897332132,0.2730875846662163,2.3643928409104737,0.0868663467628315,-0.15183308416539903,0.03642540101087617,-0.2032917121542957,2.195945324390804,0.4551810133244874,-0.6491278707182048,1.4239287629294362,0.6197557623340654,0.4878336349638095,-3.376454829569965,0.9838445604605893,0.21027087881538817,-0.9519163290333766,-0.43832796456783046,0.31792646183324075,1.7435628220716728,-3.783596818628481,0.5781537862082894,-1.0608558888275537,3.119370108804271,5.8410539356898195,1.1190994461933985,0.9077484840307455,0.757559348328593,0.16196955779142852,-0.035106225909143966,-3.212205713089067,-0.9616019271091124,1.2837357675425376,0.8650354670639432,7.569571210157711,-3.1433380170541048,-1.9728841444016905,0.6508710788272094,-0.0540368020375565,-0.039956427182896354,-0.4139378102473891,1.2135900467350655,-2.6981580720858562,1.4670335990447865,-3.3742868932561327,1.206874363619506,-0.5115062882778687,0.263238427623951,0.17188877719010934,-0.41013714475517354,0.010627648799599864,-1.0591157613846403,0.2458754801105454,0.5991201217453198]",osm:tourism-node(4161715190)
1827,Remains of the Berlin Wall,,,,13.3763121,52.5099014,,f,"[-0.053682455646155695,-0.997067788386054,-0.5630649246107471,-3.041736017570926,-0.3530474762869016,0.7094632100976099,-4.781125141266673,0.2353940346050135,1.3741094875954978,1.2480926056006116,0.9116383216164077,3.070287392785681,0.6925709330433855,2.4335354286813855,4.1871589652499575,0.37214707522126483,0.5524839239242766,4.016814922214503,-1.0253958204337699,-1.2434042418530686,0.11499711290598108,36.40195922090768,0.997755673478097,-0.14249674056795353,-0.8853836742596318,-0.14598397410535918,-0.4756419278238322,-2.4553160791309923,1.5168557481726006,1.070876755090514,-1.081186863096126,-1.6190252975724544,1.531402604752207,0.3075856518193696,-0.43898886307935125,-0.8013916097469048,-7.596616381301465,-2.721212833037613,-0.024491718128025846,0.9123098895201893,-0.05342063834215541,-0.8172216613727867,-1.3228818307646317,2.937678922759299,1.488781953813247,0.7125285255722259,1.8101407710864592,-1.3456944946178926,2.4672211826619597,-1.1007909223307535,-1.3217539221258643,0.9609462628520249,-1.6445399172992579,1.3159122201539524,0.1325357733995186,0.7865243963213021,0.6437816975565738,0.3752284921226274,0.38641928291976874,1.223704949016291,-1.3841707576611983,1.3930444117454177,-2.116793540361892,1.1462892984314679,0.8152527443602252,-0.7762460239221042,0.5786610556534904,0.58763759893933,-0.6775232267336849,0.06141584191417773,-0.8926104511359436,0.7248001723929003,1.3630928128780957,3.1512568245196224,-0.8971996893143542,4.294024843924581,0.018543953327387175,-1.0568077736791976,0.8365426434315756,-2.447446890881486,0.3204437272304694,-0.6331496683351348,-2.289088986073366,0.814322485661652,-1.6627712675759254,0.5970065939054364,-2.189357249109182,-4.188892087815577,3.9475644862431105,-4.549303059356628,2.5354688607915787,0.2686156423716187,2.674119054059667,0.2943869812704654,-4.309744710034956,1.669336620907759,-1.4815936089514024,-1.7808879332095204,-0.46540748924485215,0.8280730031403843,0.5772759125101339,-1.1045514108425956,0.8558199897538378,-1.2517427974123205,-0.9390971647823132,-1.8493937380027818,0.6431308876593107,10.982005254129458,1.1206422237875724,-0.39494416531066323,1.1180210908071821,-1.8042608312588233,0.6729045746748656,1.9898182982797794,2.0672089708233456,0.7580581400315064,-0.647361967900456,-0.7177079589059204,-1.838794139833518,-2.1938884975466397,0.8589626522141587,1.3810205587432998,3.002316314391331,0.9095317891018954,2.532424024662161,-6.172088259172169,1.1759825646618143,0.5665732574543889,0.7870572859245004,-2.700646356682734,0.3543416287449675,1.4026058085856394,3.0157771939211035,-3.943693805604191,2.152483117713978,1.2683032578080706,0.4107823570950474,-2.313476354006565,-2.4653888819266476,-0.1231450492239565,0.9396473122843705,1.0010025481753593,1.9735663573812525,-1.0578129439137351,15.731108424857517,2.101618820089624,-2.109179826831442,-2.6613434094072823,1.7133935560938978,-0.06692633637581999,0.9835974273105885,2.663537079597353,0.420806071743597,-1.0380206265027396,2.5048384775065227,0.5063857363420782,-0.3456601392503601,1.9107066374555621,-0.3257352668999451,-3.862543738052278,-0.9812403099803372,1.5085756861072588,-0.5278579609635761,0.29136494865346096,-1.0564080848304351,0.2753500223403639,-0.6702993392547019,0.3440407032688394,-1.4434900434840845,6.509524180295525,0.12103136639902376,-0.44971038247295103,0.22825451143186812,-3.7309769866181335,1.4327533061372117,-0.6460177140302156,-0.05987478938626644,-2.5203779784794578,2.3587146168676867,-1.6912829798325082,11.119152401309757,0.12853073612638005,-1.4763911267227436,-0.9217154974739951,-1.4332956480360974,-1.8245647277444734,-1.229511284894197,1.3686815575294422,2.0709924017023775,2.1373244242411595,-0.8421447738787595,1.2194709610376353,-1.101849621773819,1.585551974307119,1.849719607719723,0.9726240504995571,0.5409178673994693,1.3565546638081556,-2.4544724243882734,0.7384431857825993]",osm:tourism-node(4844728421)
1829,Swedish pavilion,,,,13.1623787,52.4273844,,f,"[0.3584047320605749,0.20967689923143995,0.32925647948153314,-0.6009179485402077,0.2104333467303134,-0.09567698517828607,0.7545123990961131,-0.8127708848510193,1.25586004863712,-0.772525914225959,0.7283977836027117,0.35353984881553996,-0.06018142663539406,1.0149018684481292,1.4424346552453373,0.1572418078133503,0.32160552189988123,-0.4548663364867433,0.6694628705867463,0.10625858953227157,0.3260993924214088,6.476814688784493,0.22355198556706052,0.29994284914302516,0.6423057955832576,0.5138552702872877,0.21714648184986043,0.1119196217187178,-0.27289131469695405,-0.8961099152888334,0.7483992782611802,0.15407274523729755,-1.102102695000559,-0.5084594246778451,-0.23820222987966952,-0.6754045799347528,-0.7440461171029392,-0.19960362550857214,0.806584824539697,-0.07426664641904601,-0.4474154164112396,0.09188204802566347,-0.3863482431033849,-0.14740947584646522,0.10671520279686783,0.11531868576638372,1.3166792334349005,-0.6313554946124269,-0.3547722856126384,-0.28435049754637876,0.143950292368128,0.4521445201844941,-0.6871092386968549,0.09729783094853356,-0.13373716595565913,0.13011736167742904,-1.3031297033546017,0.17187831136957632,0.48402544838811856,0.2440133456372191,0.23402946886516857,1.3337230691855242,-0.6186930152007647,-0.1984846788973142,-0.4037904355518203,0.7147853021672779,-2.065375033577687,0.7256699929673172,0.3293709917511258,0.20309526309439022,-0.40627086246174904,-1.3939220231888034,0.7208317410619353,0.5080528632755938,-0.1537029482821855,0.7589237593616807,-0.33061693200389924,0.4576678062178992,-0.3810721569350919,-0.7850679241860093,0.1531293021131716,-0.2374930218935062,-0.6713545055156857,1.0993319759216937,-0.13962554344682918,-0.43520920413226716,-1.072213291744533,-0.8430587340634618,2.1638260425637315,-0.25522386274444864,0.35040521660941626,1.2281184072083873,1.1931078852604353,-0.4614394140086534,-0.6540400196783372,-0.34930206527260205,0.2779707216721765,-0.49108848234956753,-0.6291464459007188,-0.4143451623461889,-1.1890898923190634,0.6461257054973414,0.20415544382057815,0.27925236984044566,-0.03030963643697229,-2.8322120494736747,0.5997783569846132,2.200251158767264,-0.39513329497151106,0.9453047266405997,0.17600106966629292,-0.595843392682056,-0.5050242582954395,0.4252434788630146,-1.0267923489516777,-0.42196585044176543,-0.33951665380799995,0.42759897480626147,-0.4262004794952276,0.07024796653309347,-0.9365302813918325,-0.11289148425990889,1.4328505718251727,-0.1593889396557475,0.6086520573982326,-0.9381976333155141,-0.04800414832191613,0.6750743459145452,-0.898149504932007,0.11118054624419393,1.3311292298381765,-1.1807035910059678,1.5339358941266892,-0.571361013455773,-0.235756648361283,0.5837642933718433,0.03811106002492238,0.501300496262311,0.03884996786621306,0.7067885890393546,-0.016377329527792764,-0.21981806317508976,-0.2991927627755177,-0.07042420182556597,1.2710668625911705,0.5903444960407419,-0.015495315078953515,-0.34562228764611524,0.19586367725914133,0.30281999624500544,0.5867665922919421,-1.0459173617708786,-0.24825195765855246,-2.0185980753871275,1.8852717876378293,-0.24162375477329906,-1.427997615291006,-0.14655375407099563,0.21557387477494372,-0.6579759356933991,0.7952716908735566,0.11944734335510843,-0.379727904934259,-1.09334902451608,0.6598389671977292,0.18899059542429056,-1.4787655463980198,0.013331956496148142,-0.9835706562061612,2.25993858816232,-0.5266328505214715,0.06581983061081204,0.9421036196548158,-0.3660528705873568,0.029207462456453143,-0.4044856723535404,0.4259587679950349,-1.0061292826132147,0.4408894995112516,-1.2076671723862769,1.49601775498257,0.7265033446086525,-0.45628345932719216,-1.548617157818997,-0.8032346397188804,-0.6032821773511827,-0.6531346305230049,0.4927881782614608,0.15949565232518925,0.6837851675851684,0.9261648346725478,1.3015043387144658,-0.4478476337907976,-0.3103570628372477,-0.4998185001835205,0.5489316293737377,-1.6569258268625606,1.1073506611962916,0.7461228881008891,0.17195423414306077]",osm:tourism-node(5168784622)
1873,Africa Art Gallery,Knesebeckstraße,28,10623,13.3218658,52.5038655,,f,"[0.28290077734601476,-0.18970448241138918,-1.330293910013789,0.031170167735435496,0.9523435019653069,0.013740433368254791,0.2088379359467446,0.6547506974179208,-0.21378577111287408,-0.9006084887541786,0.2561074806498338,0.009788062411970949,0.176948998742424,0.7570026166034112,1.0941898219436694,-0.4331831695764115,-0.5106881547966892,0.9269815080710566,0.22373865054125652,0.2933833959473838,0.6608926891489793,5.35000905460233,0.34668585339112795,-0.7899561644406023,0.4992730337791449,0.16206090618351382,-0.112173404486334,0.07124297749854888,-0.21226362492091477,-0.6661167810645633,-0.06264232445513632,0.07522009755973112,-0.25320272578228464,-0.30897750374795857,-0.1449540453328464,0.3637020343692659,-1.2961414931043234,-0.43022792276483257,0.9788948244961995,-0.5732010602812223,-0.8599885846327423,-0.3629509738174298,0.35641333205123743,-0.09391388560267279,-0.3639766589283197,-1.0824836597632137,0.9086782971936737,-1.110155629846419,-0.588114674847441,0.16212101520995506,0.09606481956693626,0.4661848366045589,-0.1089574214250119,-0.04438391868646611,0.6586732597520714,0.47841515314411465,-0.8719475469003509,0.005127811093178482,-0.12856571296719738,-0.23856533649125874,0.3477702071152743,0.4114188655638538,-0.7145308932546267,0.5243096805560008,-0.8886270255640722,0.04748571131851524,-1.189701063828813,0.009085793613790898,-0.10285628422274112,-0.5617484385236491,0.5725450011701955,-0.3807860834175341,0.25203343615814827,0.6150085842533961,-0.16444744989707671,0.3612242609327836,-0.3224194425627415,-0.4448900224657824,-0.6471922008347425,-0.5109468224344365,0.3249345588117959,0.0638718219236383,0.2850531203893948,1.1319833307476832,0.2475767094447176,0.5129527664404291,-0.24563691574337196,0.17969737495984403,1.9377325197924073,-1.1896902987861824,0.20093177064103643,0.0926973652235255,-0.2722763564980963,-0.7611121164258643,-1.0071719242366715,0.46114922888996274,0.16396666911415173,-0.018834788922719926,-0.42298722498562336,-0.576452608910972,-0.6214875128378691,0.22978231624256798,-0.2668401494392263,-0.10291731122981747,0.32217093073989267,-1.345296437966754,0.5458210693174648,1.8381608341276232,-0.5819553299261495,0.4759194480328112,-0.3808673586715955,-1.0802689549740196,-0.7077951650458938,-0.6760963771028093,-0.7938139369059618,-0.2178785281414803,0.3823001296204369,0.09217717725938532,-0.7087445581627583,-0.6117786962238849,-0.5513095797695154,0.8247910665206822,0.5125125241814654,-0.21857459028686102,1.0428064326712823,-0.6413668187040007,-0.28312185958147384,0.7027923944851234,-0.21617489642233004,-0.43524466532959777,-0.7696180923164639,-0.3274731697632713,0.7945304053539693,-0.4093944943784218,-0.6861872536600907,-0.06977076070898447,-0.3813562773075889,-0.28854273241871176,-0.7697237473174787,0.3174371278416818,0.7645053030344622,-0.8756429892257569,-0.07207629544934542,-0.7664991070322443,0.9136060492767623,-0.04512123194294251,0.4150599532314184,-0.5325003763500961,0.5094884868411528,0.7885420024549318,1.1936683407082425,-0.4752912318508716,-0.13075629483671253,-0.658083577982816,1.4900781835848516,-0.3943319354733857,-0.22823317018329403,-0.5562198518166691,-0.09678734937478614,-0.4382488681980531,0.6206585452088239,-0.15568410912238748,1.1922912807686885,-0.21686715454336067,0.1279721907046158,0.1989608166461251,0.2670373740451664,0.16488062142774704,-0.982455512339121,1.4821810312951829,0.7910748808808763,-0.2854021980381331,-0.4486403393484298,0.5047880621181398,-0.03684214862690017,-0.11287969090092011,-0.2900507587326655,-0.3206496535827259,-0.7380292894845896,-0.26809675221923895,1.442662191042313,0.42361699117848556,-0.025377016519498224,-0.7991381955765541,0.297602738679122,0.08509629946016757,0.2774857759036139,0.5250311504415808,-0.6474102217192932,0.3483803131287082,0.22664446333045385,0.5644525193687753,0.1911734470327359,-0.08253690226517732,0.10233182824856721,-0.13180713337447933,-0.83793963888062,0.07591527792935437,0.4739578605957755,0.4498514708987914]",osm:tourism-node(3814667251)
1836,Red Panda,,,,13.5303703,52.4999201,,f,"[1.463080091774272,-0.5227140527950858,-0.6900866862614513,-0.9315724378217651,1.6328745665347146,-1.2850665930366072,-1.4576676285374182,-0.30982034894045457,-0.586070312391743,-1.6817101623303152,-0.5648554942656125,2.0706910408266723,-0.7625156670902408,1.1621136233653053,0.8679121409840259,1.0915111828992263,-0.21665814233938493,1.8842806611916825,-0.3290911707144656,-0.06937258220806584,0.3941711805971085,13.388744780104814,0.3547844761216348,-1.743614548284688,1.369599305762949,-1.4233489039288898,0.2590631360398057,0.707718632519515,-0.8895237944884077,0.29615457096721387,1.244289873906124,-1.5875716774787545,-0.6398525119215615,-0.14601119318003147,2.111340851135211,-0.8354695019653746,-1.476447159103283,-1.3209492145020605,-0.8940296783762469,-0.3335210894103825,-1.2017845302204033,-0.422707970466232,0.4680852397543105,1.3558767089945332,-0.6175338033727977,1.3575110108632782,2.278135243504855,-1.6059478125369395,0.8798595622871135,0.5324647847177062,0.6663998665055176,-0.5085551605671822,0.39795701487104673,0.7894457522746583,0.19728881196483666,0.3345366285188851,-1.8884039641533925,-1.2141967902804933,-1.1802634911750598,2.23077170613253,0.49005534023307934,0.7366613182119901,-1.4775233188598391,0.8660544386341764,-0.8433446606636303,1.0460964815607983,-0.0024864899282990398,-0.6202735341766036,0.13193621612054202,-0.8811144772064798,1.0430222757227992,-1.5326482193193711,-1.5967693673008612,2.8475618349346727,-0.5481048800179718,1.0641700879862928,1.0009725225420714,-1.3604982365982015,0.15521700069345606,-1.2381881818900804,1.463975019432271,1.0104500006761972,-0.011243151587895373,0.22190427087169115,-0.738360836458553,1.1884268003220981,1.4730152495760165,-1.5469025044499554,3.3901592661463043,-3.307978323605097,-0.18841021656986529,-0.6729337386322055,1.3465710988329516,0.5119608466938775,0.3763870175632257,-0.23502544977917925,1.176574171572819,-3.1531468797834385,0.5641718493644725,-0.8031817736381086,-0.047048846248377116,0.1816347686297095,-0.20097548778811622,0.32783656392771987,-0.4313864799464777,-1.2712206076071049,0.07549019397808594,2.7381158420118403,-0.627119894882485,-2.9807584445225053,0.19309265640389822,-0.7485507692972353,1.6282993418115888,-0.12972384430340886,-0.7042382048867099,-0.20256176863195913,-0.06411811084173116,1.8592541017991093,-1.4345015436894242,-0.7051090942384272,1.7507509569654507,0.3124061895176883,-1.3904694707956824,-0.9383848984602243,0.9975216030516272,-1.7142645198187707,1.3314803859589799,1.4343317016899853,-0.2175362732217581,1.0845900481329764,-0.1167525444431833,-0.008785979950442536,1.1009361688502983,-0.7651908678813745,1.1837597352676348,-1.8434380817191744,-0.6764113795991163,0.2309492863756244,-0.9774770033198593,-0.915192441066089,0.6573601002515804,0.8396258047610519,1.2683051319421232,1.0144707318477522,5.190028407099975,1.2158273308845535,-0.3847476551203898,-1.6935150383820163,0.49816395303249633,0.35832007028101953,-1.6139299226625976,1.2953391288197558,-1.4339978829143631,0.0901348379188582,2.696676920252803,0.5615481095379559,0.5823823243921243,-0.5896891663185425,-1.977842643030395,-2.181607623549285,0.9459859651381077,-0.6764285024944402,0.16234529040535936,-1.125283640175814,-0.7118358826740321,2.0444317875311193,0.11097921325376894,-0.4811548245383557,-0.41623710299119143,3.1313907961511678,-0.9581511910087227,-0.015712133202835984,1.6618265604516964,-0.22610106428827187,-0.8934830255399149,0.8091693471926975,0.6265455200925839,-1.3148626676679787,-0.6988982743212601,1.1537959470304038,6.28941846354222,-0.345124570261968,-1.6995435809929311,-0.24796289078525052,-0.9896270251502974,0.5150406901830112,-0.9727980876678114,1.9108835031426574,-0.46884389138412835,1.33662003983951,-0.9932655810244737,0.8817542367428339,1.9326111852833638,-0.43969393665805706,-0.514405605455301,0.3096755762575128,0.4095419872635534,1.5222244797185036,-0.3327597436687539,1.1380589770337355]",osm:tourism-node(5328570724)
1847,Gemäldegalerie,,,,13.3646506,52.5085892,,f,"[1.4047222907418182,-0.8898223623864954,-0.508960106374986,-1.5283825788764744,2.9832226938211357,-1.6640802367537308,-1.1114979154699123,1.7424815663333928,1.793023516640783,-1.6510540362609896,1.1290305046351887,0.7627306178175196,1.6865772724261558,3.0173950046658815,3.5443336086260016,-0.10608615094562232,-0.2635429232121919,2.01956854893735,1.0336238007906646,-0.9743215018165993,0.10958483598714415,22.093100546334973,2.94265681836776,-3.0553164354845936,0.17871472339133113,1.0725396083769443,-0.5418882720230718,-1.955807957831007,1.3255426480846297,0.7542974882657354,0.20930903849689086,-1.5248674489325154,0.8086460319731584,-0.5499337881032731,-1.2359352991408035,0.7755474531692783,-4.472752227048475,-1.9864237136436287,3.1732886557374176,-3.1934865404678785,-1.7135936196470771,-1.2194275289363081,-0.78073560451845,2.7333445248647785,-0.39060244055388943,0.30136361210322676,4.803381774246475,-1.2521623458152649,1.0742139325690092,0.6239375326221658,-0.10525150208094722,2.817208635883558,-0.30934566539133973,1.2641414609911117,0.4928587183028936,0.7642165943244771,0.13162263821914086,0.3853453228556509,0.4928526329039056,0.12347761105451407,-0.032384832226961174,1.1889013302446592,-2.6712345783430638,-1.6164820128901292,-1.5039660184566388,1.119585423054807,-1.2316512226986636,0.058604700752286555,-0.20235397809882444,-0.6019275121286831,1.109309163659445,-2.8865299441824956,-1.051867031480067,3.1887458229427543,0.5084128364602093,0.5789243191808847,-2.4039289437342592,0.41362310221549636,-1.9261833093002758,-1.894993681070162,2.9839572976967217,-0.851497818690986,-0.6592010885975768,0.603899439070458,-0.6304541918172544,1.4192728326054083,0.9061318430569044,-3.234498354131101,6.206793445284296,-4.772778136759902,1.131499781054964,0.7535218573552028,0.5396020014235147,-0.1973158352692638,-2.3894610363195556,-0.022012264611993175,0.6477048701201948,-0.5934015048643314,-1.7678052687373222,-0.9078421215926527,-1.7065924688847571,0.686272903932468,0.31379223905012127,0.17003639284235283,0.3334536468881031,-2.0668107477414464,-0.6533054984757811,6.577245236530072,-0.6695171920586701,1.4014825235541812,1.1790718127408353,-2.1599731509307083,0.08669093580082252,-0.954956006779737,-0.10667085102165434,-0.2621466599269579,-1.4408035397284638,1.7780143659762304,-0.9288279087381462,-0.09689031395652012,-0.370272222848828,1.491002827469814,1.7093930395798553,-1.7554441483729704,1.3353445510185555,-3.1867953715745485,0.4823634807120157,1.6848261888272622,-1.0342472339524207,-1.5232214522157188,-0.39278032551315983,-0.18179799299227406,2.014843109851662,-2.067325796111861,-1.1726730140776973,0.20458495738370452,0.9961099619063523,-1.4938541275298396,-2.68641556383086,0.749798846384921,0.5724181191147489,-2.7624829816768965,-1.628009234464684,-1.7371263129456909,7.771185789555425,1.4874549790072176,0.6911749470267231,-1.9340279066222485,-0.14035513329601212,1.343046982775206,2.9219832210702945,0.7640794341379341,0.3212253453394015,-3.6731641558195736,3.9781054291218743,-2.7135473264669456,-1.1313297855745557,-0.6517406309090619,0.1261678871751234,-0.0749529318817853,0.6395111073918409,-0.9067527111567978,-0.529400493391487,-0.24619504988778657,0.8077864069012577,0.36799731131261715,-0.6281545245204686,-1.8518501771149094,-1.1980349655497269,5.269582763637384,-1.6072100629829524,-0.031892097564725295,1.3302870106540658,0.45863378136880845,-0.03832223886191295,0.3788395152517587,-1.0624397244006618,-2.5190641934261566,0.36148737027637495,0.10474322864100474,8.341581385801803,-1.194239007017188,-0.3539836175532324,-2.920521759735369,0.43812824783288407,-1.991842223381521,-0.637731090971736,0.3934320381429387,-0.30513907940237567,1.9517290701165975,-1.4451426489888912,2.568758432165314,1.204743085587565,-0.48280506645431476,2.004385475905241,-1.5472907242871528,-2.2533160591911776,2.9462329292623077,-0.19531758197487334,0.8518195291110299]",osm:tourism-node(260770578)
1876,Blain | Southern,Potsdamer Straße,77-87,10785,13.3659170,52.5018909,Tu-Sa 11:00-18:00,f,"[-0.5877578314634753,-0.45397010344825706,-0.882143807948134,0.13397124824799914,0.9448293655992143,0.054301891640162483,0.7096555110928491,-0.6953664526307756,0.7675367911230955,0.009247452247647227,1.2780343609946991,-0.25585110090358837,1.5808574749569861,1.1715419457600589,1.2764875128788729,-0.0738512580434813,-0.532025106543978,0.3024856925070514,0.30041202558301716,0.32155900624312106,-0.008776897948215387,5.593962113527684,1.1709044196290133,-0.24895875174859702,0.04712371602744891,0.8700836404950962,-0.24688660413693264,-1.152449905594437,-0.09283133636661282,0.13542336501101734,-0.1931827245508366,0.7085130601161435,-0.019791665383557443,-0.5353162770592724,-0.5099305613762064,0.21543665244009086,-1.0684891622640438,-0.430121648858822,1.2051760077538183,-1.53081663298611,-1.664111201141942,-0.28093155029074074,-0.5983470068729101,-0.08642431571204326,0.5591516385081088,-0.15247578359889263,1.6581711239870893,0.38190502380745395,1.7998932448581204,0.03428821974783825,-0.08562167978491142,1.1095129564238408,-0.7765134382381391,1.145718803436544,0.43176289516454286,-0.4870575448776404,0.6979117753240964,0.7118333543839858,1.2627113997050319,-0.5326325660146721,0.033634039252133326,0.8133160494207112,-0.7672212215823657,-1.5875293093037584,-0.050050134208871035,-0.6180995732335874,-0.670275414372331,0.05313307946877055,-0.45165766466602614,0.8414109072677193,-0.639086017881283,-1.8094471843022906,0.05765780145042106,0.47056566879238637,0.05010928756336974,-0.3536660538566199,-0.5410055166144808,0.5815944782045002,-1.2715176754246509,0.38875058029323245,1.1315252338368729,-0.25301789470209834,0.3571697369421867,0.40721685114536366,-0.42931275464871066,-0.5105293046022631,-0.5464401682345773,-0.8845159726690287,1.4588404852250194,-0.6307276721509006,-0.3071195288118389,0.042758384494740675,-1.446900486232577,-0.2947776228621493,-2.5665727431299,0.6214224751185874,0.16789286523733685,-0.893831822706507,-0.32560218755356535,-0.3899258128843035,-0.9112095242466985,0.1591294595933394,0.5181440831046478,0.14661927277100562,-1.0303429654706826,-1.9298485379022638,-0.16228904618559045,3.4812692163246037,-1.4352956507366512,0.7041786164257576,-0.21366920684941415,-0.5550451260480277,-0.9739033652241851,-1.4639724627588535,-0.26363432876042026,-0.544643205836761,-0.8309646008811439,-0.17574021762818678,0.2626307492682432,-0.1399045129316213,-0.7230178438830344,0.9738522898625734,1.021037909695136,-0.3061421456558829,1.580759736761614,-0.8355864222613405,-1.0427298938923935,1.114123914312948,0.13399181061695573,-0.5543626586501804,0.45029054293149723,-0.9745173390770151,1.497107485659733,-0.41360075969534094,-0.17517092777386892,0.9753137093848022,-0.2991270733750842,-0.731115240679159,-1.097868477700466,0.7499774096058578,0.2747514686645322,-0.22478418627508845,-1.859462650219062,-0.298001966295497,0.6697004251368489,0.289367138118451,0.3671705673741223,-1.132923983715171,0.08241042571663744,0.5231636276988084,0.9027957552130378,1.0515206706274525,0.5027142993997857,-0.8181661359683962,1.7336811147173945,-0.10942134019538546,-0.009652167103619807,-0.45003786703002024,0.28646054401266524,-0.08056086867665971,-0.7342898357202075,-0.048879383767441165,-0.12120950046900662,0.7148221197270107,0.35446830061257134,0.02925623839181747,-0.14786765427553258,0.0402080540118179,0.6220228640272703,1.6094516340728728,-0.4383882323712286,0.7802530489748848,1.1393833123528165,0.23738266245228332,-1.1049841904732038,0.7364160860667976,-1.3818814560201114,-0.5797814750820933,0.8512517817922837,-0.11014015910272969,2.006339702719494,-0.5372790451409142,-0.09860933161060344,-1.290711139717984,-1.2452582208279979,-1.8031427218857103,-0.03245674244921789,0.08619013890791563,0.23488851386695306,0.8004620154312161,0.5078060112285046,-0.3031214900041893,0.23487334401772506,0.5005290387952331,-0.6231774068683685,0.45555001255522054,-0.8444882282577145,0.5561818291683854,-0.0872634120040139,-1.2840346579522113]",osm:tourism-node(3838230484)
